ReturnKey,ReturnDate,OrderDate,SalesOrderNumber,CustomerKey,ProductKey,ReturnQuantity,UnitPrice,ReturnAmount
2951,2/19/2011,1/29/2011,SO43884,623,223,8,5.187,41.492
2952,6/12/2011,5/31/2011,SO44749,155,223,8,5.187,41.492
2953,12/13/2011,11/29/2011,SO46364,366,351,8,843.748,6749.98
2954,2/5/2012,1/29/2012,SO47034,257,368,8,1466.01,11728.08
2955,2/9/2012,1/29/2012,SO47045,309,362,8,1229.459,9835.671
2956,3/12/2012,2/29/2012,SO47352,149,428,8,209.256,1674.048
2957,3/12/2012,2/29/2012,SO47365,678,469,8,22.794,182.352
2958,3/20/2012,2/29/2012,SO47416,90,216,8,20.187,161.492
2959,3/13/2012,2/29/2012,SO47422,130,447,8,15,120
2960,3/19/2012,2/29/2012,SO47439,3,447,8,15,120
2961,3/9/2012,2/29/2012,SO47441,608,470,8,22.794,182.352
2962,3/18/2012,2/29/2012,SO47450,54,323,8,469.794,3758.352
2963,4/10/2012,3/30/2012,SO47708,496,236,8,28.84,230.723
2964,5/12/2012,4/30/2012,SO47992,487,360,8,1229.459,9835.671
2965,5/11/2012,4/30/2012,SO48012,78,458,8,44.994,359.952
2966,5/21/2012,4/30/2012,SO48056,257,343,8,469.794,3758.352
2967,8/9/2012,7/31/2012,SO49076,167,383,8,600.263,4802.1
2968,8/10/2012,7/31/2012,SO49106,336,323,8,469.794,3758.352
2969,8/9/2012,7/31/2012,SO49151,309,360,8,1229.459,9835.671
2970,9/9/2012,8/28/2012,SO49465,579,224,8,5.187,41.492
2971,10/10/2012,9/28/2012,SO49879,496,221,8,20.187,161.492
2972,11/12/2012,10/28/2012,SO50209,487,458,8,44.994,359.952
2973,11/10/2012,10/28/2012,SO50242,426,458,8,44.994,359.952
2974,11/14/2012,10/28/2012,SO50242,426,216,8,20.187,161.492
2975,11/15/2012,10/28/2012,SO50284,84,224,8,5.187,41.492
2976,12/5/2012,11/28/2012,SO50699,588,216,8,20.187,161.492
2977,12/17/2012,11/28/2012,SO50740,368,469,8,22.794,182.352
2978,12/13/2012,11/28/2012,SO50747,75,393,8,137.694,1101.552
2979,12/5/2012,11/28/2012,SO50753,608,410,8,36.447,291.576
2980,1/6/2013,12/28/2012,SO51131,599,496,8,602.346,4818.768
2981,1/18/2013,12/28/2012,SO51147,81,545,8,24.294,194.352
2982,1/12/2013,12/28/2012,SO51151,523,605,8,323.994,2591.952
2983,1/4/2013,12/28/2012,SO51151,523,488,8,32.394,259.152
2984,2/16/2013,1/28/2013,SO51714,328,234,8,29.994,239.952
2985,2/4/2013,1/28/2013,SO51748,233,225,8,5.394,43.152
2986,2/17/2013,1/28/2013,SO51760,260,576,8,1430.442,11443.536
2987,2/7/2013,1/28/2013,SO51855,436,604,8,323.994,2591.952
2988,3/19/2013,2/28/2013,SO53460,24,477,8,2.994,23.952
2989,3/19/2013,2/28/2013,SO53482,424,476,8,41.994,335.952
2990,3/13/2013,2/28/2013,SO53506,72,382,8,672.294,5378.352
2991,3/10/2013,2/28/2013,SO53514,182,477,8,2.994,23.952
2992,3/10/2013,2/28/2013,SO53582,223,490,8,32.394,259.152
2993,5/15/2013,4/30/2013,SO57144,312,225,8,5.394,43.152
2994,6/6/2013,5/30/2013,SO58909,24,217,8,20.994,167.952
2995,6/13/2013,5/30/2013,SO59011,3,487,8,32.994,263.952
2996,6/7/2013,5/30/2013,SO59023,61,222,8,20.994,167.952
2997,6/16/2013,5/30/2013,SO59068,490,552,8,54.894,439.152
2998,7/9/2013,6/30/2013,SO61189,670,384,8,672.294,5378.352
2999,8/19/2013,7/31/2013,SO63283,312,355,8,1391.994,11135.952
3000,9/17/2013,8/29/2013,SO65163,154,572,8,445.41,3563.28
3001,9/9/2013,8/29/2013,SO65206,10,355,8,1391.994,11135.952
3002,10/8/2013,9/29/2013,SO67298,205,586,8,445.41,3563.28
3003,12/17/2013,11/29/2013,SO71851,118,217,8,20.994,167.952
3004,12/8/2011,11/29/2011,SO46325,57,332,8,419.459,3355.671
3005,12/19/2011,11/29/2011,SO46325,57,328,8,419.459,3355.671
3006,1/15/2012,12/29/2011,SO46645,245,393,8,137.694,1101.552
3007,2/18/2012,1/29/2012,SO46966,43,356,8,1242.852,9942.814
3008,2/17/2012,1/29/2012,SO46966,43,358,8,1229.459,9835.671
3009,3/20/2012,2/29/2012,SO47365,678,393,8,137.694,1101.552
3010,3/21/2012,2/29/2012,SO47456,490,420,8,141.615,1132.92
3011,4/10/2012,3/30/2012,SO47696,245,354,8,1242.852,9942.814
3012,5/8/2012,4/30/2012,SO47996,381,358,8,1229.459,9835.671
3013,5/20/2012,4/30/2012,SO48065,79,414,8,149.031,1192.248
3014,5/16/2012,4/30/2012,SO48076,642,358,8,1229.459,9835.671
3015,6/11/2012,5/30/2012,SO48306,678,358,8,1229.459,9835.671
3016,7/20/2012,6/30/2012,SO48746,506,358,8,1229.459,9835.671
3017,7/8/2012,6/30/2012,SO48746,506,356,8,1242.852,9942.814
3018,1/12/2013,12/28/2012,SO51126,205,562,8,953.628,7629.024
3019,2/9/2013,1/28/2013,SO51825,345,532,8,149.874,1198.992
3020,2/7/2013,1/28/2013,SO51856,435,531,8,149.874,1198.992
3021,5/14/2013,4/30/2013,SO57105,697,590,8,461.694,3693.552
3022,10/13/2013,9/29/2013,SO67305,599,561,8,1430.442,11443.536
3023,7/20/2012,6/30/2012,SO48746,506,360,8,1229.459,9835.671
3024,2/17/2013,1/28/2013,SO51826,693,496,8,602.346,4818.768
3025,5/8/2013,4/30/2013,SO57046,650,516,8,23.484,187.872
3026,5/21/2013,4/30/2013,SO57046,650,511,8,218.454,1747.632
3027,5/15/2013,4/30/2013,SO57046,650,237,8,29.994,239.952
3028,6/6/2013,5/30/2013,SO58946,672,480,8,1.374,10.992
3029,5/8/2013,4/30/2013,SO57036,43,359,8,1376.994,11015.952
3030,10/8/2013,9/29/2013,SO67346,451,564,8,1430.442,11443.536
3031,1/13/2012,12/29/2011,SO46666,234,458,10,44.994,449.94
3032,2/16/2012,1/29/2012,SO46964,328,456,11,43.494,478.436
3033,2/13/2012,1/29/2012,SO47031,352,469,10,22.794,227.94
3034,2/12/2012,1/29/2012,SO47067,135,224,10,5.187,51.865
3035,4/9/2012,3/30/2012,SO47685,594,470,13,22.034,286.445
3036,4/8/2012,3/30/2012,SO47698,506,367,10,647.994,6479.94
3037,6/20/2012,5/30/2012,SO48307,155,458,9,44.994,404.946
3038,6/15/2012,5/30/2012,SO48318,327,470,26,18.995,493.87
3039,8/12/2012,7/31/2012,SO49132,312,470,15,20.895,313.418
3040,11/5/2012,10/28/2012,SO50270,697,469,23,20.895,480.574
3041,12/9/2012,11/28/2012,SO50694,155,464,10,14.129,141.289
3042,12/8/2012,11/28/2012,SO50756,585,469,15,20.895,313.418
3043,1/8/2013,12/28/2012,SO51105,670,482,14,5.214,72.999
3044,2/17/2013,1/28/2013,SO51855,436,481,9,5.394,48.546
3045,3/16/2013,2/28/2013,SO53480,327,471,14,36.83,515.62
3046,3/15/2013,2/28/2013,SO53499,197,491,10,32.394,323.94
3047,3/10/2013,2/28/2013,SO53586,674,484,9,4.77,42.93
3048,3/14/2013,2/28/2013,SO53595,368,475,10,41.994,419.94
3049,3/21/2013,2/28/2013,SO53600,262,482,17,4.945,84.057
3050,3/14/2013,2/28/2013,SO53606,61,474,16,38.495,615.912
3051,5/21/2013,4/30/2013,SO57168,436,482,14,5.214,72.999
3052,5/14/2013,4/30/2013,SO57186,546,357,10,1391.994,13919.94
3053,7/17/2013,6/30/2013,SO61199,506,363,11,1331.094,14642.036
3054,7/19/2013,6/30/2013,SO61217,494,474,23,38.495,885.374
3055,7/19/2013,6/30/2013,SO61236,41,481,9,5.394,48.546
3056,9/18/2013,8/29/2013,SO65195,197,476,13,40.594,527.725
3057,9/18/2013,8/29/2013,SO65221,327,476,9,41.994,377.946
3058,9/6/2013,8/29/2013,SO65293,277,482,11,5.214,57.356
3059,10/6/2013,9/29/2013,SO67260,676,471,12,36.83,441.96
3060,10/8/2013,9/29/2013,SO67260,676,217,9,20.994,188.946
3061,10/12/2013,9/29/2013,SO67284,594,476,13,40.594,527.725
3062,11/6/2013,10/29/2013,SO69416,377,482,20,4.945,98.89
3063,11/12/2013,10/29/2013,SO69476,667,476,21,38.495,808.385
3064,11/12/2013,10/29/2013,SO69545,436,471,12,36.83,441.96
3065,2/19/2012,1/29/2012,SO47045,309,354,9,1242.852,11185.666
3066,5/13/2012,4/30/2012,SO48076,642,354,9,1242.852,11185.666
3067,8/9/2012,7/31/2012,SO49095,697,358,9,1229.459,11065.13
3068,5/16/2013,4/30/2013,SO57105,697,551,9,158.43,1425.87
3069,2/8/2012,1/29/2012,SO47045,309,352,10,1242.852,12428.518
3070,5/19/2013,4/30/2013,SO57105,697,588,12,446.304,5355.65
3071,7/19/2012,6/30/2012,SO48746,506,354,11,1201.423,13215.657
3072,7/13/2012,6/30/2012,SO48746,506,367,9,647.994,5831.946
3073,7/19/2012,6/30/2012,SO48746,506,366,9,647.994,5831.946
3074,2/16/2012,1/29/2012,SO46966,43,470,9,22.794,205.146
3075,7/13/2012,6/30/2012,SO48746,506,470,9,22.794,205.146
3076,2/13/2012,1/29/2012,SO46966,43,469,11,22.034,242.376
3077,9/18/2013,8/29/2013,SO65256,438,482,18,4.945,89.001
3078,5/9/2011,5/1/2011,SO44530,623,223,12,5.014,60.163
3079,6/9/2011,5/31/2011,SO44762,293,215,9,20.187,181.679
3080,8/12/2011,8/1/2011,SO45305,569,223,9,5.187,46.679
3081,1/6/2012,12/29/2011,SO46614,299,236,10,28.84,288.404
3082,1/5/2012,12/29/2011,SO46616,514,233,15,26.437,396.555
3083,1/5/2012,12/29/2011,SO46645,245,469,10,22.794,227.94
3084,1/14/2012,12/29/2011,SO46657,496,420,11,136.895,1505.84
3085,1/13/2012,12/29/2011,SO46672,81,458,17,41.245,701.157
3086,2/12/2012,1/29/2012,SO46967,487,395,9,61.374,552.366
3087,2/10/2012,1/29/2012,SO47001,684,333,10,469.794,4697.94
3088,3/12/2012,2/29/2012,SO47395,72,327,9,469.794,4228.146
3089,3/15/2012,2/29/2012,SO47395,72,333,9,469.794,4228.146
3090,3/15/2012,2/29/2012,SO47417,187,395,9,61.374,552.366
3091,3/7/2012,2/29/2012,SO47435,75,470,12,22.034,264.41
3092,3/13/2012,2/29/2012,SO47439,3,333,9,469.794,4228.146
3093,3/18/2012,2/29/2012,SO47441,608,352,10,1242.852,12428.518
3094,4/8/2012,3/30/2012,SO47663,227,325,9,469.794,4228.146
3095,4/19/2012,3/30/2012,SO47696,245,470,11,22.034,242.376
3096,4/9/2012,3/30/2012,SO47708,496,233,12,27.879,334.548
3097,4/11/2012,3/30/2012,SO47720,221,456,11,43.494,478.436
3098,5/12/2012,4/30/2012,SO48036,66,329,13,454.134,5903.745
3099,5/14/2012,4/30/2012,SO48077,108,458,13,43.494,565.425
3100,6/13/2012,5/30/2012,SO48295,24,343,17,430.645,7320.957
3101,6/16/2012,5/30/2012,SO48306,678,395,10,61.374,613.74
3102,6/6/2012,5/30/2012,SO48341,133,213,10,20.187,201.865
3103,8/13/2012,7/31/2012,SO49139,257,343,10,469.794,4697.94
3104,9/15/2012,8/28/2012,SO49481,133,464,10,14.129,141.289
3105,9/6/2012,8/28/2012,SO49498,239,327,10,469.794,4697.94
3106,10/11/2012,9/28/2012,SO49890,221,221,10,20.187,201.865
3107,11/4/2012,10/28/2012,SO50284,84,233,12,27.879,334.548
3108,12/7/2012,11/28/2012,SO50688,133,469,12,22.034,264.41
3109,1/7/2013,12/28/2012,SO51092,299,465,12,14.204,170.45
3110,1/13/2013,12/28/2012,SO51092,299,488,15,29.695,445.418
3111,1/7/2013,12/28/2012,SO51126,205,560,12,704.613,8455.356
3112,1/12/2013,12/28/2012,SO51131,599,490,11,31.314,344.456
3113,1/5/2013,12/28/2012,SO51132,227,434,10,356.898,3568.98
3114,1/18/2013,12/28/2012,SO51147,81,234,14,28.994,405.919
3115,1/15/2013,12/28/2012,SO51160,496,516,12,22.701,272.414
3116,2/6/2013,1/28/2013,SO51721,650,512,10,218.454,2184.54
3117,2/5/2013,1/28/2013,SO51810,108,225,11,5.214,57.356
3118,2/13/2013,1/28/2013,SO51826,693,564,9,953.628,8582.652
3119,2/16/2013,1/28/2013,SO51850,263,477,16,2.745,43.912
3120,3/13/2013,2/28/2013,SO53465,678,516,10,23.484,234.84
3121,3/17/2013,2/28/2013,SO53483,408,576,10,1430.442,14304.42
3122,3/12/2013,2/28/2013,SO53513,281,217,12,20.294,243.53
3123,3/11/2013,2/28/2013,SO53530,90,463,12,14.204,170.45
3124,3/21/2013,2/28/2013,SO53536,118,234,22,27.495,604.879
3125,3/21/2013,2/28/2013,SO53570,54,491,19,29.695,564.196
3126,3/8/2013,2/28/2013,SO53616,3,583,14,986.574,13812.039
3127,3/13/2013,2/28/2013,SO53621,490,357,9,1391.994,12527.946
3128,4/20/2013,3/30/2013,SO55249,475,471,17,34.925,593.725
3129,4/14/2013,3/30/2013,SO55283,442,552,11,53.064,583.706
3130,4/10/2013,3/30/2013,SO55294,660,234,10,29.994,299.94
3131,4/20/2013,3/30/2013,SO55297,496,491,14,31.314,438.399
3132,6/15/2013,5/30/2013,SO58918,678,483,13,69.6,904.8
3133,6/14/2013,5/30/2013,SO58932,408,484,10,4.77,47.7
3134,6/16/2013,5/30/2013,SO58971,611,483,10,72,720
3135,6/6/2013,5/30/2013,SO58974,90,488,11,31.314,344.456
3136,6/20/2013,5/30/2013,SO58981,118,491,10,32.394,323.94
3137,7/18/2013,6/30/2013,SO61204,299,490,9,32.394,291.546
3138,7/17/2013,6/30/2013,SO61218,475,484,9,4.77,42.93
3139,9/18/2013,8/29/2013,SO65164,118,234,10,29.994,299.94
3140,9/8/2013,8/29/2013,SO65232,490,476,12,40.594,487.13
3141,9/6/2013,8/29/2013,SO65238,281,471,15,34.925,523.875
3142,10/20/2013,9/29/2013,SO67268,299,491,19,29.695,564.196
3143,10/15/2013,9/29/2013,SO67305,599,491,13,31.314,407.085
3144,10/16/2013,9/29/2013,SO67305,599,487,10,32.994,329.94
3145,10/9/2013,9/29/2013,SO67347,523,217,13,20.294,263.825
3146,10/7/2013,9/29/2013,SO67349,81,490,12,31.314,375.77
3147,11/13/2013,10/29/2013,SO69422,650,214,12,20.294,243.53
3148,11/8/2013,10/29/2013,SO69448,336,583,9,1020.594,9185.346
3149,11/14/2013,10/29/2013,SO69451,260,579,9,728.91,6560.19
3150,11/16/2013,10/29/2013,SO69526,108,483,14,69.6,974.4
3151,11/14/2013,10/29/2013,SO69540,263,490,10,32.394,323.94
3152,11/19/2013,10/29/2013,SO69540,263,234,12,28.994,347.93
3153,12/19/2013,11/29/2013,SO71783,24,491,9,32.394,291.546
3154,12/11/2013,11/29/2013,SO71783,24,217,11,20.294,223.236
3155,12/15/2013,11/29/2013,SO71949,54,483,12,69.6,835.2
3156,10/17/2011,9/29/2011,SO45786,514,332,9,419.459,3775.13
3157,11/18/2011,10/29/2011,SO46045,584,328,9,419.459,3775.13
3158,1/15/2012,12/29/2011,SO46645,245,354,10,1242.852,12428.518
3159,1/15/2012,12/29/2011,SO46645,245,358,10,1229.459,12294.589
3160,3/13/2012,2/29/2012,SO47355,24,327,10,469.794,4697.94
3161,1/10/2013,12/28/2012,SO51126,205,561,10,953.628,9536.28
3162,1/18/2012,12/29/2011,SO46616,514,373,12,1265.306,15183.676
3163,3/13/2012,2/29/2012,SO47395,72,373,12,1265.306,15183.676
3164,6/14/2012,5/30/2012,SO48306,678,356,12,1201.423,14417.081
3165,1/10/2012,12/29/2011,SO46645,245,420,11,136.895,1505.84
3166,3/13/2012,2/29/2012,SO47416,90,373,11,1265.306,13918.369
3167,6/11/2012,5/30/2012,SO48336,72,373,11,1265.306,13918.369
3168,3/14/2012,2/29/2012,SO47365,678,358,14,1188.477,16638.678
3169,6/11/2012,5/30/2012,SO48295,24,327,14,454.134,6357.879
3170,3/15/2013,2/28/2013,SO53535,154,561,14,953.628,13350.792
3171,1/9/2012,12/29/2011,SO46616,514,327,13,234.897,3053.661
3172,6/11/2012,5/30/2012,SO48306,678,354,13,1201.423,15618.504
3173,3/10/2012,2/29/2012,SO47365,678,420,18,129.814,2336.648
3174,10/11/2012,9/28/2012,SO49856,227,327,18,430.645,7751.601
3175,2/12/2012,1/29/2012,SO47055,108,327,19,234.897,4463.043
3176,5/19/2013,4/30/2013,SO57046,650,487,9,32.994,296.946
3177,5/14/2013,4/30/2013,SO57046,650,225,10,5.394,53.94
3178,5/12/2013,4/30/2013,SO57046,650,361,10,1376.994,13769.94
3179,5/9/2013,4/30/2013,SO57046,650,483,10,72,720
3180,5/10/2013,4/30/2013,SO57046,650,222,12,20.294,243.53
3181,5/9/2013,4/30/2013,SO57046,650,471,12,36.83,441.96
3182,5/19/2013,4/30/2013,SO57046,650,476,12,40.594,487.13
3183,6/6/2013,5/30/2013,SO58946,672,579,12,704.613,8455.356
3184,5/13/2013,4/30/2013,SO57046,650,472,11,36.83,405.13
3185,5/21/2013,4/30/2013,SO57046,650,484,14,4.611,64.554
3186,5/19/2013,4/30/2013,SO57046,650,217,14,20.294,284.119
3187,5/8/2013,4/30/2013,SO57046,650,214,14,20.294,284.119
3188,5/8/2013,4/30/2013,SO57046,650,491,14,31.314,438.399
3189,2/7/2013,1/28/2013,SO51826,693,576,13,1382.761,17975.888
3190,2/17/2013,1/28/2013,SO51826,693,579,16,668.168,10690.68
3191,5/17/2013,4/30/2013,SO57046,650,474,15,38.495,577.418
3192,2/10/2011,1/29/2011,SO43917,218,315,5,874.794,4373.97
3193,5/13/2011,5/1/2011,SO44523,73,344,5,2039.994,10199.97
3194,8/8/2011,8/1/2011,SO45318,469,235,5,28.84,144.202
3195,8/11/2011,8/1/2011,SO45338,433,315,5,874.794,4373.97
3196,10/10/2011,9/29/2011,SO45783,397,218,12,5.51,66.12
3197,1/15/2012,12/29/2011,SO46643,290,381,12,580.254,6963.046
3198,2/11/2012,1/29/2012,SO46974,127,397,6,24.295,145.767
3199,2/17/2012,1/29/2012,SO47033,343,456,6,44.994,269.964
3200,3/20/2012,2/29/2012,SO47403,254,224,10,5.187,51.865
3201,5/12/2012,4/30/2012,SO47998,289,469,8,22.794,182.352
3202,5/16/2012,4/30/2012,SO48057,343,286,5,183.938,919.691
3203,5/19/2012,4/30/2012,SO48057,343,236,5,28.84,144.202
3204,6/7/2012,5/30/2012,SO48347,254,221,6,20.187,121.119
3205,8/10/2012,7/31/2012,SO49136,343,373,7,1308.938,9162.563
3206,10/19/2012,9/28/2012,SO49844,290,333,8,469.794,3758.352
3207,12/15/2012,11/28/2012,SO50693,254,221,6,20.187,121.119
3208,1/14/2013,12/28/2012,SO51123,290,463,9,14.694,132.246
3209,1/18/2013,12/28/2012,SO51145,668,287,7,202.332,1416.324
3210,2/9/2013,1/28/2013,SO51789,605,483,15,66,990
3211,2/17/2013,1/28/2013,SO51789,605,225,9,5.394,48.546
3212,2/15/2013,1/28/2013,SO51830,433,484,9,4.77,42.93
3213,2/17/2013,1/28/2013,SO51830,433,520,5,31.584,157.92
3214,2/7/2013,1/28/2013,SO51838,343,481,7,5.394,37.758
3215,3/15/2013,2/28/2013,SO53518,254,559,6,12.144,72.864
3216,3/14/2013,2/28/2013,SO53605,308,564,7,953.628,6675.396
3217,3/18/2013,2/28/2013,SO53613,109,490,6,32.394,194.364
3218,3/17/2013,2/28/2013,SO53623,235,472,5,38.1,190.5
3219,4/15/2013,3/30/2013,SO55269,290,237,5,29.994,149.97
3220,5/12/2013,4/30/2013,SO57099,605,234,12,28.994,347.93
3221,6/7/2013,5/30/2013,SO58963,254,361,9,1376.994,12392.946
3222,6/12/2013,5/30/2013,SO59031,308,492,5,602.346,3011.73
3223,8/19/2013,7/31/2013,SO63133,605,490,6,32.394,194.364
3224,8/14/2013,7/31/2013,SO63224,433,583,6,1020.594,6123.564
3225,9/12/2013,8/29/2013,SO65200,254,476,10,41.994,419.94
3226,9/17/2013,8/29/2013,SO65312,109,471,5,38.1,190.5
3227,10/14/2013,9/29/2013,SO67294,290,580,5,1020.594,5102.97
3228,10/13/2013,9/29/2013,SO67309,253,606,6,323.994,1943.964
3229,10/19/2013,9/29/2013,SO67337,325,476,6,41.994,251.964
3230,11/11/2013,10/29/2013,SO69508,433,372,7,1466.01,10262.07
3231,11/7/2013,10/29/2013,SO69508,433,580,7,1020.594,7144.158
3232,12/20/2013,11/29/2013,SO71785,272,476,9,41.994,377.946
3233,12/12/2013,11/29/2013,SO71836,254,556,5,105.294,526.47
3234,12/9/2013,11/29/2013,SO71932,20,474,6,41.994,251.964
3235,8/7/2012,7/31/2012,SO49136,343,327,5,469.794,2348.97
3236,3/18/2013,2/28/2013,SO53576,542,588,5,461.694,2308.47
3237,3/10/2013,2/28/2013,SO53576,542,532,5,149.874,749.37
3238,12/9/2013,11/29/2013,SO71835,621,603,5,72.894,364.47
3239,12/14/2013,11/29/2013,SO71836,254,531,5,149.874,749.37
3240,12/14/2013,11/29/2013,SO71836,254,527,5,158.43,792.15
3241,12/13/2013,11/29/2013,SO71836,254,524,5,158.43,792.15
3242,12/15/2013,11/29/2013,SO71836,254,603,5,72.894,364.47
3243,3/20/2013,2/28/2013,SO53605,308,561,6,953.628,5721.768
3244,11/7/2013,10/29/2013,SO69475,605,562,6,1430.442,8582.652
3245,1/13/2013,12/28/2012,SO51146,505,561,11,953.628,10489.908
3246,8/13/2012,7/31/2012,SO49136,343,329,5,469.794,2348.97
3247,8/21/2012,7/31/2012,SO49136,343,343,5,469.794,2348.97
3248,5/14/2013,4/30/2013,SO57136,433,388,5,672.294,3361.47
3249,5/18/2013,4/30/2013,SO57136,433,386,5,672.294,3361.47
3250,1/12/2013,12/28/2012,SO51146,505,564,5,953.628,4768.14
3251,12/11/2013,11/29/2013,SO71836,254,363,5,1376.994,6884.97
3252,12/17/2013,11/29/2013,SO71886,109,353,5,1391.994,6959.97
3253,1/9/2012,12/29/2011,SO46646,325,221,5,16.822,84.111
3254,12/14/2013,11/29/2013,SO71886,109,483,5,72,360
3255,5/10/2013,4/30/2013,SO57136,433,214,5,20.994,104.97
3256,5/21/2013,4/30/2013,SO57136,433,222,5,20.994,104.97
3257,5/13/2013,4/30/2013,SO57136,433,491,5,32.394,161.97
3258,11/9/2013,10/29/2013,SO69406,361,231,5,29.994,149.97
3259,12/8/2013,11/29/2013,SO71886,109,234,5,29.994,149.97
3260,2/13/2012,1/29/2012,SO47066,218,254,5,183.938,919.691
3261,2/12/2013,1/28/2013,SO51726,199,493,5,200.052,1000.26
3262,5/15/2013,4/30/2013,SO57136,433,434,5,356.898,1784.49
3263,2/13/2012,1/29/2012,SO47066,218,383,5,600.263,3001.313
3264,8/8/2012,7/31/2012,SO49136,343,389,5,600.263,3001.313
3265,1/7/2013,12/28/2012,SO51146,505,576,5,1430.442,7152.21
3266,8/10/2011,8/1/2011,SO45296,145,223,5,5.187,25.933
3267,9/5/2013,8/29/2013,SO65316,470,476,5,41.994,209.97
3268,5/7/2013,4/30/2013,SO57136,433,580,5,1020.594,5102.97
3269,7/16/2013,6/30/2013,SO61266,668,583,5,1020.594,5102.97
3270,7/19/2013,6/30/2013,SO61266,668,471,5,38.1,190.5
3271,5/12/2013,4/30/2013,SO57136,433,225,5,5.394,26.97
3272,11/17/2013,10/29/2013,SO69406,361,465,5,14.694,73.47
3273,1/19/2012,12/29/2011,SO46646,325,458,5,44.994,224.97
3274,8/12/2012,7/31/2012,SO49136,343,456,6,44.994,269.964
3275,5/14/2013,4/30/2013,SO57136,433,583,6,1020.594,6123.564
3276,5/11/2013,4/30/2013,SO57136,433,582,6,1020.594,6123.564
3277,5/16/2013,4/30/2013,SO57136,433,547,6,48.594,291.564
3278,5/8/2013,4/30/2013,SO57136,433,545,6,24.294,145.764
3279,12/15/2013,11/29/2013,SO71836,254,400,6,37.152,222.912
3280,5/13/2013,4/30/2013,SO57136,433,376,6,1466.01,8796.06
3281,3/7/2013,2/28/2013,SO53576,542,511,6,218.454,1310.724
3282,11/19/2013,10/29/2013,SO69406,361,483,6,72,432
3283,12/15/2013,11/29/2013,SO71886,109,477,6,2.994,17.964
3284,11/16/2013,10/29/2013,SO69406,361,222,6,20.994,125.964
3285,2/10/2012,1/29/2012,SO47066,218,375,6,1308.938,7853.625
3286,8/16/2012,7/31/2012,SO49136,343,375,6,1308.938,7853.625
3287,1/16/2013,12/28/2012,SO51146,505,577,6,728.91,4373.46
3288,3/13/2013,2/28/2013,SO53576,542,359,6,1376.994,8261.964
3289,5/19/2013,4/30/2013,SO57136,433,584,6,323.994,1943.964
3290,5/14/2013,4/30/2013,SO57136,433,372,6,1466.01,8796.06
3291,12/8/2013,11/29/2013,SO71836,254,353,6,1391.994,8351.964
3292,12/8/2013,11/29/2013,SO71836,254,359,6,1376.994,8261.964
3293,12/13/2013,11/29/2013,SO71836,254,361,6,1376.994,8261.964
3294,5/16/2013,4/30/2013,SO57136,433,477,7,2.994,20.958
3295,12/6/2013,11/29/2013,SO71886,109,484,7,4.77,33.39
3296,3/18/2013,2/28/2013,SO53576,542,363,7,1376.994,9638.958
3297,5/17/2013,4/30/2013,SO57026,361,488,7,32.394,226.758
3298,11/5/2013,10/29/2013,SO69406,361,491,7,32.394,226.758
3299,8/9/2012,7/31/2012,SO49136,343,233,7,28.84,201.883
3300,8/17/2012,7/31/2012,SO49136,343,381,7,600.263,4201.838
3301,2/18/2013,1/28/2013,SO51726,199,506,7,200.052,1400.364
3302,5/8/2013,4/30/2013,SO57026,361,472,7,38.1,266.7
3303,11/8/2013,10/29/2013,SO69406,361,471,7,38.1,266.7
3304,12/14/2013,11/29/2013,SO71836,254,511,7,218.454,1529.178
3305,12/19/2013,11/29/2013,SO71886,109,474,7,41.994,293.958
3306,12/19/2013,11/29/2013,SO71886,109,402,7,72.162,505.134
3307,2/13/2012,1/29/2012,SO46976,2,470,8,22.794,182.352
3308,8/16/2012,7/31/2012,SO49136,343,383,8,600.263,4802.1
3309,1/17/2013,12/28/2012,SO51146,505,500,8,602.346,4818.768
3310,5/12/2013,4/30/2013,SO57136,433,472,8,38.1,304.8
3311,5/8/2013,4/30/2013,SO57136,433,471,8,38.1,304.8
3312,12/12/2013,11/29/2013,SO71886,109,472,8,38.1,304.8
3313,5/9/2013,4/30/2013,SO57136,433,481,8,5.394,43.152
3314,5/14/2013,4/30/2013,SO57136,433,217,8,20.994,167.952
3315,11/8/2013,10/29/2013,SO69406,361,477,8,2.994,23.952
3316,2/13/2013,1/28/2013,SO51726,199,560,8,728.91,5831.28
3317,8/7/2012,7/31/2012,SO49136,343,333,8,469.794,3758.352
3318,5/18/2013,4/30/2013,SO57136,433,604,9,323.994,2915.946
3319,5/15/2013,4/30/2013,SO57136,433,378,9,1466.01,13194.09
3320,5/16/2013,4/30/2013,SO57136,433,382,9,672.294,6050.646
3321,5/8/2013,4/30/2013,SO57026,361,483,9,72,648
3322,5/16/2013,4/30/2013,SO57026,361,484,9,4.77,42.93
3323,5/7/2013,4/30/2013,SO57136,433,465,9,14.694,132.246
3324,12/16/2013,11/29/2013,SO71836,254,542,9,24.294,218.646
3325,12/18/2013,11/29/2013,SO71836,254,544,9,48.594,437.346
3326,12/9/2013,11/29/2013,SO71836,254,471,9,38.1,342.9
3327,5/15/2013,4/30/2013,SO57136,433,605,10,323.994,3239.94
3328,5/13/2013,4/30/2013,SO57026,361,477,10,2.994,29.94
3329,2/16/2013,1/28/2013,SO51726,199,579,12,704.613,8455.356
3330,11/17/2013,10/29/2013,SO69406,361,225,11,5.214,57.356
3331,12/11/2013,11/29/2013,SO71886,109,471,11,36.83,405.13
