SalesDetailsKey,SalesHeaderKey,SalesOrderNumber,ProductKey,ProductSubcategoryKey,OrderQuantity,UnitPrice,ExtendedAmount,OrderDate,DueDate,ShipDate,CustomerKey,RegionKey,DiscountAmount,TotalAmount,SalesAmount
46006,3240,SO58969,225,10,3,5.394,16.182,5/30/2013,6/11/2013,6/6/2013,571,7,333.36,9700.3,9366.94
46007,3240,SO58969,361,17,4,1376.994,5507.976,5/30/2013,6/11/2013,6/6/2013,571,7,333.36,9700.3,9366.94
46008,3240,SO58969,475,8,1,41.994,41.994,5/30/2013,6/11/2013,6/6/2013,571,7,333.36,9700.3,9366.94
46009,3240,SO58969,476,8,2,41.994,83.988,5/30/2013,6/11/2013,6/6/2013,571,7,333.36,9700.3,9366.94
46010,3240,SO58969,471,11,5,38.1,190.5,5/30/2013,6/11/2013,6/6/2013,571,7,333.36,9700.3,9366.94
46011,3240,SO58969,491,7,7,32.394,226.758,5/30/2013,6/11/2013,6/6/2013,571,7,333.36,9700.3,9366.94
46012,2623,SO58970,606,14,4,323.994,1295.976,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46013,2623,SO58970,584,17,2,323.994,647.988,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46014,2623,SO58970,378,17,2,1466.01,2932.02,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46015,2623,SO58970,372,17,2,1466.01,2932.02,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46016,2623,SO58970,380,17,2,1466.01,2932.02,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46017,2623,SO58970,604,17,3,323.994,971.982,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46018,2623,SO58970,436,3,3,356.898,1070.694,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46019,2623,SO58970,287,3,3,202.332,606.996,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46020,2623,SO58970,463,5,3,14.694,44.082,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46021,2623,SO58970,545,1,3,24.294,72.882,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46022,2623,SO58970,546,1,3,37.254,111.762,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46023,2623,SO58970,481,9,4,5.394,21.576,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46024,2623,SO58970,434,3,2,356.898,713.796,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46025,2623,SO58970,582,13,5,1020.594,5102.97,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46026,2623,SO58970,386,17,5,672.294,3361.47,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46027,2623,SO58970,488,7,6,32.394,194.364,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46028,2623,SO58970,231,7,7,29.994,209.958,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46029,2623,SO58970,482,9,11,5.2142,57.3562,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46030,2623,SO58970,390,17,1,672.294,672.294,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46031,2623,SO58970,382,17,1,672.294,672.294,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46032,2623,SO58970,388,17,1,672.294,672.294,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46033,2623,SO58970,581,13,1,1020.594,1020.594,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46034,2623,SO58970,408,1,1,72.162,72.162,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46035,2623,SO58970,547,1,2,48.594,97.188,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46036,2623,SO58970,374,17,1,1466.01,1466.01,5/30/2013,6/11/2013,6/6/2013,579,3,994.22,27952.75,26958.53
46037,2049,SO58971,234,7,10,29.994,299.94,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46038,2049,SO58971,484,18,12,4.611,55.332,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46039,2049,SO58971,231,7,11,28.9942,318.9362,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46040,2049,SO58971,490,7,14,31.3142,438.3988,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46041,2049,SO58971,217,18,14,20.2942,284.1188,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46042,2049,SO58971,471,11,13,36.83,478.79,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46043,2049,SO58971,493,3,1,200.052,200.052,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46044,2049,SO58971,562,15,1,1430.442,1430.442,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46045,2049,SO58971,569,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46046,2049,SO58971,507,3,1,200.052,200.052,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46047,2049,SO58971,523,1,1,31.584,31.584,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46048,2049,SO58971,499,3,2,602.346,1204.692,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46049,2049,SO58971,500,3,2,602.346,1204.692,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46050,2049,SO58971,492,3,2,602.346,1204.692,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46051,2049,SO58971,491,7,2,32.394,64.788,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46052,2049,SO58971,554,1,2,54.942,109.884,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46053,2049,SO58971,560,17,2,728.91,1457.82,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46054,2049,SO58971,561,15,2,1430.442,2860.884,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46055,2049,SO58971,574,14,2,1430.442,2860.884,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46056,2049,SO58971,576,14,2,1430.442,2860.884,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46057,2049,SO58971,565,17,2,445.41,890.82,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46058,2049,SO58971,572,17,2,445.41,890.82,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46059,2049,SO58971,577,17,3,728.91,2186.73,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46060,2049,SO58971,573,14,3,1430.442,4291.326,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46061,2049,SO58971,237,7,3,29.994,89.982,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46062,2049,SO58971,465,5,3,14.694,44.082,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46063,2049,SO58971,497,3,3,602.346,1807.038,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46064,2049,SO58971,225,10,4,5.394,21.576,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46065,2049,SO58971,502,3,4,200.052,800.208,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46066,2049,SO58971,506,3,4,200.052,800.208,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46067,2049,SO58971,488,7,5,32.394,161.97,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46068,2049,SO58971,570,17,5,445.41,2227.05,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46069,2049,SO58971,463,5,5,14.694,73.47,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46070,2049,SO58971,467,5,5,14.694,73.47,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46071,2049,SO58971,477,18,5,2.994,14.97,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46072,2049,SO58971,480,18,5,1.374,6.87,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46073,2049,SO58971,487,18,5,32.994,164.97,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46074,2049,SO58971,472,11,5,38.1,190.5,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46075,2049,SO58971,214,18,5,20.994,104.97,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46076,2049,SO58971,498,12,6,602.346,3614.076,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46077,2049,SO58971,222,18,8,20.994,167.952,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46078,2049,SO58971,483,18,10,72,720,5/30/2013,6/11/2013,6/6/2013,611,5,1019.88,37355.33,36335.45
46079,939,SO58972,475,8,5,41.994,209.97,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46080,939,SO58972,595,14,1,338.994,338.994,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46081,939,SO58972,596,17,1,323.994,323.994,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46082,939,SO58972,465,5,1,14.694,14.694,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46083,939,SO58972,517,1,1,31.584,31.584,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46084,939,SO58972,491,7,2,32.394,64.788,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46085,939,SO58972,217,18,2,20.994,41.988,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46086,939,SO58972,542,1,2,24.294,48.588,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46087,939,SO58972,599,17,2,323.994,647.988,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46088,939,SO58972,587,17,2,461.694,923.388,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46089,939,SO58972,588,15,2,461.694,923.388,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46090,939,SO58972,594,14,2,338.994,677.988,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46091,939,SO58972,597,17,3,323.994,971.982,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46092,939,SO58972,598,17,3,323.994,971.982,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46093,939,SO58972,355,14,3,1391.994,4175.982,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46094,939,SO58972,590,15,3,461.694,1385.082,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46095,939,SO58972,593,14,3,338.994,1016.982,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46096,939,SO58972,533,4,3,149.874,449.622,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46097,939,SO58972,532,4,3,149.874,449.622,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46098,939,SO58972,512,3,3,218.454,655.362,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46099,939,SO58972,471,11,3,38.1,114.3,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46100,939,SO58972,225,10,4,5.394,21.576,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46101,939,SO58972,477,18,4,2.994,11.976,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46102,939,SO58972,483,18,4,72,288,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46103,939,SO58972,400,1,4,37.152,148.608,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46104,939,SO58972,543,1,4,37.254,149.016,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46105,939,SO58972,544,2,4,48.594,194.376,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46106,939,SO58972,214,18,4,20.994,83.976,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46107,939,SO58972,511,3,4,218.454,873.816,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46108,939,SO58972,298,12,4,809.76,3239.04,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46109,939,SO58972,234,7,4,29.994,119.976,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46110,939,SO58972,592,14,4,338.994,1355.976,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46111,939,SO58972,591,14,5,338.994,1694.97,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46112,939,SO58972,600,17,5,323.994,1619.97,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46113,939,SO58972,361,17,5,1376.994,6884.97,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46114,939,SO58972,490,7,5,32.394,161.97,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46115,939,SO58972,524,4,5,158.43,792.15,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46116,939,SO58972,525,4,5,158.43,792.15,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46117,939,SO58972,402,1,5,72.162,360.81,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46118,939,SO58972,472,11,6,38.1,228.6,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46119,939,SO58972,484,18,6,4.77,28.62,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46120,939,SO58972,309,12,6,818.7,4912.2,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46121,939,SO58972,363,17,6,1376.994,8261.964,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46122,939,SO58972,353,17,7,1391.994,9743.958,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46123,939,SO58972,359,17,7,1376.994,9638.958,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46124,939,SO58972,487,18,7,32.994,230.958,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46125,939,SO58972,222,18,7,20.994,146.958,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46126,939,SO58972,357,14,9,1391.994,12527.946,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46127,939,SO58972,474,8,20,38.4945,769.89,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46128,939,SO58972,476,8,32,34.995,1119.84,5/30/2013,6/11/2013,6/6/2013,10,6,2595.04,80841.49,78246.45
46129,1227,SO58973,481,9,3,5.394,16.182,5/30/2013,6/11/2013,6/6/2013,460,6,0.84,16.18,15.34
46130,2101,SO58974,234,7,1,29.994,29.994,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46131,2101,SO58974,480,18,2,1.374,2.748,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46132,2101,SO58974,581,13,2,1020.594,2041.188,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46133,2101,SO58974,382,17,2,672.294,1344.588,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46134,2101,SO58974,374,17,3,1466.01,4398.03,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46135,2101,SO58974,547,1,3,48.594,145.782,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46136,2101,SO58974,472,11,3,38.1,114.3,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46137,2101,SO58974,481,9,3,5.394,16.182,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46138,2101,SO58974,482,9,3,5.394,16.182,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46139,2101,SO58974,545,1,4,24.294,97.176,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46140,2101,SO58974,546,1,4,37.254,149.016,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46141,2101,SO58974,467,5,4,14.694,58.776,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46142,2101,SO58974,463,5,4,14.694,58.776,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46143,2101,SO58974,287,3,4,202.332,809.328,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46144,2101,SO58974,477,18,5,2.994,14.97,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46145,2101,SO58974,483,18,6,72,432,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46146,2101,SO58974,390,17,1,672.294,672.294,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46147,2101,SO58974,222,18,6,20.994,125.964,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46148,2101,SO58974,237,7,6,29.994,179.964,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46149,2101,SO58974,231,7,6,29.994,179.964,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46150,2101,SO58974,418,3,7,356.898,2498.286,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46151,2101,SO58974,436,3,7,356.898,2498.286,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46152,2101,SO58974,214,18,7,20.994,146.958,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46153,2101,SO58974,605,14,8,323.994,2591.952,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46154,2101,SO58974,583,13,8,1020.594,8164.752,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46155,2101,SO58974,491,7,9,32.394,291.546,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46156,2101,SO58974,490,7,9,32.394,291.546,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46157,2101,SO58974,484,18,10,4.77,47.7,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46158,2101,SO58974,225,10,10,5.394,53.94,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46159,2101,SO58974,217,18,10,20.994,209.94,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46160,2101,SO58974,488,7,11,31.3142,344.4562,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46161,2101,SO58974,487,18,11,31.8942,350.8362,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46162,2101,SO58974,606,14,11,313.1942,3445.1362,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46163,2101,SO58974,465,5,14,14.2042,198.8588,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46164,2101,SO58974,471,11,17,34.925,593.725,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46165,2101,SO58974,434,3,6,356.898,2141.388,5/30/2013,6/11/2013,6/6/2013,90,5,919.84,34756.53,33836.69
46166,358,SO58975,355,14,2,1391.994,2783.988,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46167,358,SO58975,592,14,1,338.994,338.994,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46168,358,SO58975,591,14,1,338.994,338.994,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46169,358,SO58975,357,14,1,1391.994,1391.994,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46170,358,SO58975,353,17,1,1391.994,1391.994,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46171,358,SO58975,512,3,1,218.454,218.454,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46172,358,SO58975,309,12,1,818.7,818.7,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46173,358,SO58975,531,4,1,149.874,149.874,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46174,358,SO58975,527,4,1,158.43,158.43,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46175,358,SO58975,398,1,1,26.724,26.724,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46176,358,SO58975,556,4,1,105.294,105.294,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46177,358,SO58975,601,1,2,32.394,64.788,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46178,358,SO58975,517,1,2,31.584,63.168,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46179,358,SO58975,501,1,2,72.876,145.752,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46180,358,SO58975,400,1,2,37.152,74.304,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46181,358,SO58975,306,12,2,809.76,1619.52,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46182,358,SO58975,359,17,2,1376.994,2753.988,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46183,358,SO58975,363,17,3,1376.994,4130.982,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46184,358,SO58975,594,14,3,338.994,1016.982,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46185,358,SO58975,551,4,3,158.43,475.29,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46186,358,SO58975,524,4,3,158.43,475.29,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46187,358,SO58975,295,16,3,818.7,2456.1,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46188,358,SO58975,298,12,3,809.76,2429.28,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46189,358,SO58975,516,1,3,23.484,70.452,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46190,358,SO58975,555,1,3,63.9,191.7,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46191,358,SO58975,476,8,3,41.994,125.982,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46192,358,SO58975,475,8,3,41.994,125.982,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46193,358,SO58975,474,8,3,41.994,125.982,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46194,358,SO58975,552,1,4,54.894,219.576,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46195,358,SO58975,532,4,4,149.874,599.496,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46196,358,SO58975,361,17,6,1376.994,8261.964,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46197,358,SO58975,559,1,7,12.144,85.008,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46198,358,SO58975,544,2,8,48.594,388.752,5/30/2013,6/11/2013,6/6/2013,187,4,690.34,33623.78,32933.44
46199,2880,SO58976,471,11,6,38.1,228.6,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46200,2880,SO58976,382,17,1,672.294,672.294,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46201,2880,SO58976,581,13,1,1020.594,1020.594,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46202,2880,SO58976,484,18,1,4.77,4.77,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46203,2880,SO58976,490,7,2,32.394,64.788,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46204,2880,SO58976,234,7,2,29.994,59.988,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46205,2880,SO58976,546,1,2,37.254,74.508,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46206,2880,SO58976,547,1,2,48.594,97.188,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46207,2880,SO58976,606,14,2,323.994,647.988,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46208,2880,SO58976,583,13,2,1020.594,2041.188,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46209,2880,SO58976,605,14,3,323.994,971.982,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46210,2880,SO58976,580,13,3,1020.594,3061.782,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46211,2880,SO58976,545,1,3,24.294,72.882,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46212,2880,SO58976,225,10,3,5.394,16.182,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46213,2880,SO58976,491,7,5,32.394,161.97,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46214,2880,SO58976,477,18,5,2.994,14.97,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46215,2880,SO58976,483,18,5,72,360,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46216,2880,SO58976,390,17,1,672.294,672.294,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46217,2880,SO58976,481,9,8,5.394,43.152,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46218,2880,SO58976,482,9,19,4.9445,93.9455,5/30/2013,6/11/2013,6/6/2013,216,2,342.22,10381.07,10038.85
46219,577,SO58977,572,17,1,445.41,445.41,5/30/2013,6/11/2013,6/6/2013,59,4,198.16,10074.06,9875.9
46220,577,SO58977,579,17,1,728.91,728.91,5/30/2013,6/11/2013,6/6/2013,59,4,198.16,10074.06,9875.9
